VersionInfo.ProductName,VersionInfo.ProductVersion,VersionInfo.FileVersion,OpenArrayPlate.SerialNumber,OpenArrayPlate.ChipTransformsApplied,Assay.Assay ID,Assay.Assay Number,Assay.TaqMan Assay ID,Assay.Assay Name,Assay.Assay Type,Assay.Assay Pool,Assay.AmplificationCurveDyeNames.0,ThroughHole.Ct,ThroughHole.Concentration,ThroughHole.ConcentrationUnit,ThroughHole.Outlier,ThroughHole.CtConfidence,ThroughHole.Tm,ThroughHole.TmData.Area,ThroughHole.Address,ThroughHole.IntensityData.ROX.1,ThroughHole.IntensityData.FAMTP.1,SamplePlate.SerialNumber,SampleInfo.SampleID,SampleInfo.Description,SampleInfo.Dilution
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001984_hsa-miR-590-5p,176,TM001984,hsa-miR-590-5p,TARG,A,FAMTP,30.281,,,FALSE,639.4426728,,0,A10f8,254.3018651,3116.591689,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002578_mmu-miR-201,203,TM002578,mmu-miR-201,TARG,A,FAMTP,40,,,FALSE,36.53948568,,0,A10g3,302.1557857,3078.961111,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002578_mmu-miR-201,203,TM002578,mmu-miR-201,TARG,A,FAMTP,40,,,FALSE,25.68049608,,0,A10g3,277.8260787,3008.18212,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001331_rno-miR-336,204,TM001331,rno-miR-336,TARG,A,FAMTP,40,,,FALSE,51.44712959,,0,A10g4,295.7527547,3401.700883,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001331_rno-miR-336,204,TM001331,rno-miR-336,TARG,A,FAMTP,40,,,FALSE,35.66867609,,0,A10g4,275.8647791,3828.398042,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002600_mmu-miR-301b,205,TM002600,mmu-miR-301b,TARG,A,FAMTP,19.552,,,FALSE,1010.917034,,0,A10g5,308.5484355,3149.498711,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002600_mmu-miR-301b,205,TM002600,mmu-miR-301b,TARG,A,FAMTP,21.355,,,FALSE,963.231955,,0,A10g5,252.5405628,3001.047709,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001727_Y1,990,TM001727,Y1,ENDO,B,FAMTP,18.622,,,FALSE,985.8632122,,0,A10g6,300.1398087,3532.69321,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001727_Y1,990,TM001727,Y1,ENDO,B,FAMTP,21.039,,,FALSE,466.0973342,,0,A10g6,277.9382931,3826.533647,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001071_mmu-miR-380-3p,236,TM001071,mmu-miR-380-3p,TARG,A,FAMTP,40,,,FALSE,44.43968986,,0,A10h4,291.5369567,3302.83689,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001071_mmu-miR-380-3p,236,TM001071,mmu-miR-380-3p,TARG,A,FAMTP,40,,,FALSE,29.13318252,,0,A10h4,261.5893026,3347.128373,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002230_hsa-miR-330-5p,237,TM002230,hsa-miR-330-5p,TARG,A,FAMTP,40,,,FALSE,55.02319489,,0,A10h5,308.8515924,3683.400079,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002230_hsa-miR-330-5p,237,TM002230,hsa-miR-330-5p,TARG,A,FAMTP,40,,,FALSE,24.22228946,,0,A10h5,262.505588,3477.494615,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002068_rno-miR-743b,238,TM002068,rno-miR-743b,TARG,A,FAMTP,40,,,FALSE,32.80564322,,0,A10h6,310.612922,3291.816361,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002068_rno-miR-743b,238,TM002068,rno-miR-743b,TARG,A,FAMTP,40,,,FALSE,0,,0,A10h6,280.7593272,3426.455324,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002108_hsa-miR-30c-1#,18,TM002108,hsa-miR-30c-1#,TARG,B,FAMTP,40,,,FALSE,0,,0,A11a2,280.5313911,3076.91461,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002108_hsa-miR-30c-1#,18,TM002108,hsa-miR-30c-1#,TARG,B,FAMTP,40,,,FALSE,31.94249631,,0,A11a2,209.8135642,3380.017395,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002174_hsa-miR-27b#,19,TM002174,hsa-miR-27b#,TARG,B,FAMTP,40,,,FALSE,176.0351489,,0,A11a3,265.545658,3122.490378,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002174_hsa-miR-27b#,19,TM002174,hsa-miR-27b#,TARG,B,FAMTP,40,,,FALSE,20.8070513,,0,A11a3,210.7369815,3346.414607,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002178_hsa-miR-935,20,TM002178,hsa-miR-935,TARG,B,FAMTP,40,,,FALSE,40.68524967,,0,A11a4,269.0841417,2426.92874,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002178_hsa-miR-935,20,TM002178,hsa-miR-935,TARG,B,FAMTP,40,,,FALSE,33.10247702,,0,A11a4,214.7458288,2582.413315,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001230_snoRNA135,797,TM001230,snoRNA135,ENDO,B,FAMTP,15.549,,,FALSE,915.6649211,,0,A11a5,265.5420259,3774.767334,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001230_snoRNA135,797,TM001230,snoRNA135,ENDO,B,FAMTP,32.37,,,FALSE,339.2026942,,0,A11a5,196.0136092,3840.96372,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001826_mmu-miR-467a,22,TM001826,mmu-miR-467a,TARG,B,FAMTP,40,,,FALSE,71.38442838,,0,A11a6,272.7331011,3367.237594,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001826_mmu-miR-467a,22,TM001826,mmu-miR-467a,TARG,B,FAMTP,40,,,FALSE,0,,0,A11a6,209.7965998,3600.833686,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002134_hsa-miR-148a#,23,TM002134,hsa-miR-148a#,TARG,B,FAMTP,40,,,FALSE,32.78739574,,0,A11a7,268.1295577,2787.531499,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002134_hsa-miR-148a#,23,TM002134,hsa-miR-148a#,TARG,B,FAMTP,40,,,FALSE,38.50596365,,0,A11a7,202.9546701,3041.962644,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002238_hsa-miR-411#,49,TM002238,hsa-miR-411#,TARG,B,FAMTP,40,,,FALSE,151.3182116,,0,A11b1,311.2507906,3303.734007,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002238_hsa-miR-411#,49,TM002238,hsa-miR-411#,TARG,B,FAMTP,40,,,FALSE,0,,0,A11b1,242.1080505,3431.847745,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000422_hsa-miR-30e-3p,50,TM000422,hsa-miR-30e-3p,TARG,B,FAMTP,15.137,,,FALSE,964.7182014,,0,A11b2,286.1205179,3668.52169,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000422_hsa-miR-30e-3p,50,TM000422,hsa-miR-30e-3p,TARG,B,FAMTP,40,,,FALSE,43.26660155,,0,A11b2,256.519851,4396.978811,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001973_U6 rRNA,827,TM001973,U6 rRNA,ENDO,B,FAMTP,10.156,,,FALSE,1188.84378,,0,A11b3,267.236807,3753.638284,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001973_U6 rRNA,827,TM001973,U6 rRNA,ENDO,B,FAMTP,40,,,FALSE,21.15964192,,0,A11b3,221.5748234,3925.171448,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000416_hsa-miR-30a-3p,52,TM000416,hsa-miR-30a-3p,TARG,B,FAMTP,15.513,,,FALSE,660.896913,,0,A11b4,280.6638239,3096.459785,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000416_hsa-miR-30a-3p,52,TM000416,hsa-miR-30a-3p,TARG,B,FAMTP,40,,,FALSE,0,,0,A11b4,227.088549,3269.096048,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000567_hsa-miR-378,53,TM000567,hsa-miR-378,TARG,B,FAMTP,17.218,,,FALSE,1186.655811,,0,A11b5,299.5988757,3623.251,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000567_hsa-miR-378,53,TM000567,hsa-miR-378,TARG,B,FAMTP,40,,,FALSE,21.78295033,,0,A11b5,220.015294,3741.717776,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000526_hsa-miR-223,54,TM000526,hsa-miR-223,TARG,B,FAMTP,13.526,,,FALSE,823.6652677,,0,A11b6,294.727088,3564.936653,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000526_hsa-miR-223,54,TM000526,hsa-miR-223,TARG,B,FAMTP,40,,,FALSE,12.8150419,,0,A11b6,236.9774823,4121.264248,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001011_hsa-miR-200a#,55,TM001011,hsa-miR-200a#,TARG,B,FAMTP,40,,,FALSE,137.7465314,,0,A11b7,288.2906705,3709.7538,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001011_hsa-miR-200a#,55,TM001011,hsa-miR-200a#,TARG,B,FAMTP,40,,,FALSE,31.38191008,,0,A11b7,221.030205,3870.425119,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000398_hsa-miR-22,56,TM000398,hsa-miR-22,TARG,B,FAMTP,17.586,,,FALSE,313.9581433,,0,A11b8,274.2291177,3317.838332,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000398_hsa-miR-22,56,TM000398,hsa-miR-22,TARG,B,FAMTP,40,,,FALSE,0,,0,A11b8,224.3811982,3652.934765,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000592_hsa-miR-136,81,TM000592,hsa-miR-136,TARG,B,FAMTP,40,,,FALSE,226.2131896,,0,A11c1,334.9994857,4158.055674,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000592_hsa-miR-136,81,TM000592,hsa-miR-136,TARG,B,FAMTP,40,,,FALSE,0,,0,A11c1,278.6070537,4697.002746,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001135_mmu-miR-291-3p,82,TM001135,mmu-miR-291-3p,TARG,B,FAMTP,40,,,FALSE,95.0450037,,0,A11c2,316.8053878,3220.766129,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001135_mmu-miR-291-3p,82,TM001135,mmu-miR-291-3p,TARG,B,FAMTP,40,,,FALSE,26.09849,,0,A11c2,258.0030485,3521.395152,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000600_hsa-miR-299-5p,83,TM000600,hsa-miR-299-5p,TARG,B,FAMTP,40,,,FALSE,41.30597276,,0,A11c3,296.49915,3463.698908,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000600_hsa-miR-299-5p,83,TM000600,hsa-miR-299-5p,TARG,B,FAMTP,40,,,FALSE,17.93977176,,0,A11c3,248.5783798,3755.324227,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001202_mmu-miR-291-5p,84,TM001202,mmu-miR-291-5p,TARG,B,FAMTP,40,,,FALSE,41.77012245,,0,A11c4,297.227323,3272.529116,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001202_mmu-miR-291-5p,84,TM001202,mmu-miR-291-5p,TARG,B,FAMTP,40,,,FALSE,0,,0,A11c4,249.7024801,3631.92453,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001023_hsa-miR-412,85,TM001023,hsa-miR-412,TARG,B,FAMTP,40,,,FALSE,41.8527046,,0,A11c5,300.3554611,3639.906874,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001023_hsa-miR-412,85,TM001023,hsa-miR-412,TARG,B,FAMTP,40,,,FALSE,0,,0,A11c5,231.9903804,3942.710949,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001054_mmu-miR-292-3p,86,TM001054,mmu-miR-292-3p,TARG,B,FAMTP,40,,,FALSE,35.24797332,,0,A11c6,299.6876345,3755.656652,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001054_mmu-miR-292-3p,86,TM001054,mmu-miR-292-3p,TARG,B,FAMTP,40,,,FALSE,0,,0,A11c6,244.2941681,3944.618005,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001104_hsa-miR-425,87,TM001104,hsa-miR-425,TARG,B,FAMTP,40,,,FALSE,194.1478479,,0,A11c7,298.4876223,3007.830842,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001104_hsa-miR-425,87,TM001104,hsa-miR-425,TARG,B,FAMTP,31.75,,,FALSE,759.8830337,,0,A11c7,245.3180959,3342.12563,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001055_mmu-miR-292-5p,88,TM001055,mmu-miR-292-5p,TARG,B,FAMTP,40,,,FALSE,30.45100625,,0,A11c8,269.2017968,3524.795699,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001055_mmu-miR-292-5p,88,TM001055,mmu-miR-292-5p,TARG,B,FAMTP,40,,,FALSE,0,,0,A11c8,240.183982,3927.636726,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002636_MMU-MIR-712,113,TM002636,MMU-MIR-712,TARG,B,FAMTP,19.152,,,FALSE,1184.654282,,0,A11d1,311.0203442,3348.150878,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002636_MMU-MIR-712,113,TM002636,MMU-MIR-712,TARG,B,FAMTP,40,,,FALSE,44.41180744,,0,A11d1,277.5663497,4121.943211,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000338_ath-miR159a,890,TM000338,ath-miR159a,ENDO,B,FAMTP,40,,,FALSE,44.87234208,,0,A11d2,310.3914237,3856.26293,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000338_ath-miR159a,890,TM000338,ath-miR159a,ENDO,B,FAMTP,40,,,FALSE,25.81606536,,0,A11d2,274.977388,4421.960831,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002654_MMU-MIR-465C-5P,115,TM002654,MMU-MIR-465C-5P,TARG,B,FAMTP,40,,,FALSE,42.97869144,,0,A11d3,304.0330686,4009.210181,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002654_MMU-MIR-465C-5P,115,TM002654,MMU-MIR-465C-5P,TARG,B,FAMTP,40,,,FALSE,33.00346143,,0,A11d3,257.5851974,4168.520473,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002794_MMU-MIR-1193,116,TM002794,MMU-MIR-1193,TARG,B,FAMTP,40,,,FALSE,172.8629047,,0,A11d4,299.8844748,3441.693052,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002794_MMU-MIR-1193,116,TM002794,MMU-MIR-1193,TARG,B,FAMTP,40,,,FALSE,0,,0,A11d4,254.4554662,3984.431704,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001956_mmu-miR-674#,117,TM001956,mmu-miR-674#,TARG,B,FAMTP,24.344,,,FALSE,536.533496,,0,A11d5,289.4604513,3731.474812,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001956_mmu-miR-674#,117,TM001956,mmu-miR-674#,TARG,B,FAMTP,40,,,FALSE,192.3578584,,0,A11d5,253.4115386,4066.874352,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002806_MMU-MIR-1192,118,TM002806,MMU-MIR-1192,TARG,B,FAMTP,40,,,FALSE,61.33903656,,0,A11d6,300.5375103,3301.031453,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002806_MMU-MIR-1192,118,TM002806,MMU-MIR-1192,TARG,B,FAMTP,40,,,FALSE,0,,0,A11d6,268.2378907,3626.776457,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001232_snoRNA202,895,TM001232,snoRNA202,ENDO,B,FAMTP,11.783,,,FALSE,1399.605171,,0,A11d7,290.2136055,3835.287588,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001232_snoRNA202,895,TM001232,snoRNA202,ENDO,B,FAMTP,40,,,FALSE,0,,0,A11d7,250.3547142,4109.163869,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002808_MMU-MIR-669D,120,TM002808,MMU-MIR-669D,TARG,B,FAMTP,40,,,FALSE,56.59264627,,0,A11d8,284.8592991,3695.635885,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002808_MMU-MIR-669D,120,TM002808,MMU-MIR-669D,TARG,B,FAMTP,40,,,FALSE,23.75258593,,0,A11d8,264.9349335,4148.961434,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002882_MMU-MIR-1-2-AS,145,TM002882,MMU-MIR-1-2-AS,TARG,B,FAMTP,40,,,FALSE,60.284633,,0,A11e1,315.9947411,3560.466945,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002882_MMU-MIR-1-2-AS,145,TM002882,MMU-MIR-1-2-AS,TARG,B,FAMTP,40,,,FALSE,36.2336121,,0,A11e1,285.2999895,4001.037139,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002658_HSA-MIR-338-5P,146,TM002658,HSA-MIR-338-5P,TARG,B,FAMTP,40,,,FALSE,169.008744,,0,A11e2,307.8381646,3516.422434,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002658_HSA-MIR-338-5P,146,TM002658,HSA-MIR-338-5P,TARG,B,FAMTP,40,,,FALSE,23.62660386,,0,A11e2,296.8154915,4246.179877,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002886_MMU-MIR-467F,147,TM002886,MMU-MIR-467F,TARG,B,FAMTP,40,,,FALSE,132.7306227,,0,A11e3,299.4845205,3292.326342,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002886_MMU-MIR-467F,147,TM002886,MMU-MIR-467F,TARG,B,FAMTP,40,,,FALSE,0,,0,A11e3,264.0226554,3768.678891,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002677_HSA-MIR-590-3P,148,TM002677,HSA-MIR-590-3P,TARG,B,FAMTP,40,,,FALSE,176.6810178,,0,A11e4,292.6219886,3041.888282,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002677_HSA-MIR-590-3P,148,TM002677,HSA-MIR-590-3P,TARG,B,FAMTP,40,,,FALSE,24.42975378,,0,A11e4,275.7731813,3570.793791,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002662_MMU-MIR-463,149,TM002662,MMU-MIR-463,TARG,B,FAMTP,40,,,FALSE,78.45101852,,0,A11e5,296.9783622,3374.901726,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002662_MMU-MIR-463,149,TM002662,MMU-MIR-463,TARG,B,FAMTP,40,,,FALSE,17.3803632,,0,A11e5,265.6477691,4228.109146,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002700_HSA-MIR-421,150,TM002700,HSA-MIR-421,TARG,B,FAMTP,18.859,,,FALSE,1423.819399,,0,A11e6,308.0879438,3171.092719,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002700_HSA-MIR-421,150,TM002700,HSA-MIR-421,TARG,B,FAMTP,40,,,FALSE,0,,0,A11e6,274.5692758,3569.729576,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002666_RNO-MIR-880,151,TM002666,RNO-MIR-880,TARG,B,FAMTP,40,,,FALSE,40.68102084,,0,A11e7,299.8511899,3434.194175,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002666_RNO-MIR-880,151,TM002666,RNO-MIR-880,TARG,B,FAMTP,40,,,FALSE,19.28894058,,0,A11e7,268.8724257,3832.014555,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002810_HSA-MIR-1197,152,TM002810,HSA-MIR-1197,TARG,B,FAMTP,40,,,FALSE,54.88428528,,0,A11e8,278.799992,3254.094167,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002810_HSA-MIR-1197,152,TM002810,HSA-MIR-1197,TARG,B,FAMTP,40,,,FALSE,25.51382429,,0,A11e8,262.4970968,3774.340427,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002613_mmu-miR-300#,177,TM002613,mmu-miR-300#,TARG,B,FAMTP,40,,,FALSE,72.12717529,,0,A11f1,316.072996,2926.875455,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002613_mmu-miR-300#,177,TM002613,mmu-miR-300#,TARG,B,FAMTP,40,,,FALSE,32.96264406,,0,A11f1,285.8883401,3429.229144,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002075_rno-miR-135a#,178,TM002075,rno-miR-135a#,TARG,B,FAMTP,40,,,FALSE,70.36124746,,0,A11f2,310.0035573,3603.123015,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002075_rno-miR-135a#,178,TM002075,rno-miR-135a#,TARG,B,FAMTP,40,,,FALSE,41.54741792,,0,A11f2,306.3835293,4371.875437,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002614_mmu-miR-362-5p,179,TM002614,mmu-miR-362-5p,TARG,B,FAMTP,31.668,,,FALSE,372.1384943,,0,A11f3,298.6749768,3844.332352,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002614_mmu-miR-362-5p,179,TM002614,mmu-miR-362-5p,TARG,B,FAMTP,40,,,FALSE,22.58019497,,0,A11f3,268.7856253,4076.577909,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001712_U87,956,TM001712,U87,ENDO,B,FAMTP,16.72,,,FALSE,934.5118982,,0,A11f4,299.4349856,4263.990025,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001712_U87,956,TM001712,U87,ENDO,B,FAMTP,40,,,FALSE,0,,0,A11f4,273.6567886,4801.458679,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002906_MMU-MIR-669H-5P,181,TM002906,MMU-MIR-669H-5P,TARG,B,FAMTP,40,,,FALSE,50.24449076,,0,A11f5,304.2115205,3433.744584,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002906_MMU-MIR-669H-5P,181,TM002906,MMU-MIR-669H-5P,TARG,B,FAMTP,40,,,FALSE,0,,0,A11f5,270.5064801,3769.084878,GPK57,C2,mutant,1
